-9.556630560 3.267479634 18.417297456 -0.570495460 0.747042635 -0.335331521 0.063364047
-1.158359541 -5.368761066 14.901680355 0.612465599 -0.199571143 -0.393988611 0.655614386
-8.734448107 -9.445935293 7.971085665 0.341477218 -0.731533954 -0.273200767 0.523080036
1.411806735 2.109929143 16.165083081 -0.137353478 0.607901580 -0.106882441 -0.774703708
-13.725011019 -0.249954759 16.376675317 0.308963828 0.485882955 0.761469164 0.297697528
-1.808852480 -0.590686226 10.940214828 0.441168708 0.789899281 -0.411919498 -0.108404906
-7.252370789 -10.969007676 9.607589562 -0.670148500 -0.669071541 0.231569251 0.222755345
0.482213466 -2.854204305 12.067604597 0.148420768 0.349258276 -0.813114479 0.441400924
1.756504857 -2.830910482 10.225851419 -0.054001331 0.309026978 -0.597179081 -0.738216315
1.774273987 0.144255432 15.858415722 0.807803024 0.350583525 0.430608452 -0.197792383
