4.517223920 7.190265603 7.758351578 -0.002675258 0.219782513 0.581362275 0.783394151
0.766662967 17.764954124 17.948001601 -0.113748371 -0.363485769 0.924361880 -0.022237764
1.638730123 4.894381505 14.848904841 -0.638411939 0.303670057 -0.305049500 -0.638090507
-0.877001479 5.664101019 14.237735136 -0.573875333 0.341712708 0.736523016 -0.106926963
0.570398633 7.981787739 19.123119809 0.679917163 -0.215124517 0.587122740 -0.383041749
5.071552599 5.474529123 15.922356119 -0.810626742 0.317376870 0.319950213 -0.373882425
9.120754084 3.080357188 11.256527359 0.506249854 0.086820949 -0.421353202 0.747418682
5.179233871 17.596899787 18.572097522 0.173270056 -0.228187387 -0.201638795 -0.936616144
-0.709078716 8.131469352 19.756585999 0.392070369 -0.415026475 -0.738384334 0.358918411
-2.307394930 14.645166500 14.113574175 -0.376705276 -0.281945961 0.611854184 -0.635794045
