11.246213382 -13.168162229 6.766406876 0.573157954 0.139719034 0.800900601 0.102600087
7.257705903 2.100923651 2.029311778 -0.190808875 -0.571121091 -0.702145886 0.380005037
10.144590546 -6.537318543 2.221552169 0.481792722 0.238078742 0.836634880 0.106001710
12.773412119 -7.931874879 2.283556308 0.733868781 0.024852190 0.050646368 -0.676944552
10.504731322 3.066725758 9.450266764 0.764848215 -0.317806979 -0.449395681 -0.334737889
12.801475768 0.774470806 -2.613463355 0.939260038 0.183291686 -0.171715054 -0.233898866
2.258709384 -5.939473381 4.312672730 -0.468628000 -0.087809734 -0.778483003 0.408217421
1.132075585 -8.349529501 -1.553208173 0.910841499 0.372188101 0.169996442 -0.054267768
-0.127343858 1.041728724 4.319936594 0.179953290 0.313131862 0.687900395 -0.629569929
10.739044039 -5.258904946 -1.860598403 0.192891565 -0.536563137 -0.564839570 -0.596530891
