2.896857701 -12.490674851 -4.012149276 -0.023891863 -0.616748225 -0.405489848 -0.674261662
-0.187262203 -18.345166474 -2.228982450 -0.666375192 -0.413713631 -0.601797571 0.150415484
1.870632513 -15.700379507 -10.613631930 0.762704831 -0.318878370 -0.121308779 0.549437991
-0.652782318 -15.983203523 -11.259614221 -0.792419305 0.446038408 -0.383757019 0.160785368
-4.714797809 -9.225488019 -1.138940406 0.137845946 -0.560594417 0.219399603 -0.786508874
5.531189069 -16.996508234 1.242704276 -0.354215347 -0.204874707 0.799102263 -0.440446835
10.387124318 -15.865572962 -2.212759564 -0.755265321 0.469721461 -0.432607972 -0.147602119
-0.420509737 -15.693577016 -2.432513405 0.540708934 0.179143824 0.680245301 -0.461310816
8.338368952 -19.243043516 -0.984633585 0.328756932 -0.883786239 -0.086674610 -0.321447159
-1.909328997 -21.444819221 -1.474769539 0.340405408 0.721538073 -0.599337360 -0.065587315
