15.854261181 13.100695326 6.582164498 -0.488060232 0.385564611 0.719120771 -0.309842633
6.941848747 20.091010169 7.801127788 -0.367645070 0.531742502 -0.053420885 0.761073730
14.822571995 11.818612598 7.659212602 0.380502307 0.684955557 0.577513429 -0.229198865
8.724872190 11.813543846 2.546966432 0.285713607 -0.334413261 -0.785013266 -0.436222052
4.144065284 12.092254707 0.979922103 0.919493451 -0.087729057 -0.032621722 0.381799986
14.294347108 19.939582119 6.313957573 0.001779959 -0.321552617 0.231850610 0.918066469
7.244886421 17.398924147 14.617337682 -0.086322545 -0.192586321 -0.124633374 0.969497524
8.328487432 10.297182185 4.605413762 0.893936316 0.013651370 -0.210575984 -0.395410240
7.887873636 23.915392467 0.902010555 0.684060747 0.286049189 -0.383080673 -0.550895592
7.380207579 16.755310106 2.847060761 -0.405950909 0.847658959 -0.340129982 0.031460192
