-3.555892700 -4.689341829 -20.507257143 0.283450497 -0.381795882 -0.536257426 -0.697363387
-10.540547984 -6.503285956 -16.339178612 -0.096646767 -0.868423060 0.486256407 0.007449670
-5.591264542 -11.863484860 -16.969763604 -0.322686362 -0.770325253 0.275877545 -0.475777361
-1.102345984 -8.802544410 -9.491448632 -0.279230731 -0.944365986 0.060665200 0.162858271
-7.842662812 -8.755182027 -18.970857414 -0.711902858 -0.476316702 -0.432386568 0.281706542
-2.628782098 -7.599110427 -7.443518001 0.242717439 0.643425185 -0.568863348 0.451095077
-3.342244925 -11.481264802 -6.671085305 0.334651518 -0.889778184 -0.161734689 0.264849079
-2.984540137 -9.824552863 -22.316856205 -0.334157073 -0.064198251 -0.903636041 0.260114475
-4.560065698 -2.866101029 -17.195141053 -0.550407073 0.101491676 0.812391125 0.163621986
-0.862590711 -2.537315806 -8.765855988 0.027149969 -0.184551647 -0.885609108 0.425323495
