-15.246638029 7.967652028 -6.576339669 -0.013087214 0.768017548 0.617074503 0.170870794
-4.740373002 -3.683105678 -12.780153441 0.428082333 -0.215391832 -0.536520413 -0.694620559
-9.618762869 6.338765215 -2.410899521 -0.949703585 -0.166723950 0.250588861 -0.086437544
-18.407684929 -1.130431330 -7.529345464 -0.377078658 0.012859772 0.907229606 -0.185959015
-6.969141799 -7.447112933 -7.428827117 0.402231577 -0.663933436 0.540038692 0.325208183
-19.006214479 -1.656604323 -7.984204399 -0.360809368 0.339299908 0.693535941 0.523163522
-15.263411636 0.605812537 -10.718836202 -0.727150967 -0.163226645 0.462249327 -0.480556025
-5.934773432 2.340280448 -10.030676911 -0.993438296 0.098918942 -0.021840707 -0.053088399
-9.098171897 -0.843724225 -0.341244509 0.110628153 -0.357582256 0.472356547 0.797982227
-2.645020164 2.173779306 -8.282240902 -0.355069802 0.809230970 0.169827573 0.436152804
