6.893445937 3.250207279 -14.866064628 -0.687621104 -0.519158325 -0.301271103 -0.408518756
8.595383478 2.454317492 -15.011726392 -0.189831225 -0.105125166 -0.901677128 -0.374020270
-0.475857598 -2.493446271 -19.568485254 0.865042167 -0.312832529 -0.158110502 -0.358941399
7.740445466 -4.357833986 -20.793304266 -0.346044518 -0.226192100 -0.557839468 -0.719656482
0.664500269 -4.783151548 -7.640306332 -0.337975753 -0.223315308 0.913917220 0.025651112
0.342413992 1.412713418 -20.837668761 -0.776935730 0.371953095 0.092317290 0.499499034
8.927908091 -7.473039993 -16.931361953 -0.622601452 0.720386018 0.253133036 -0.171274876
9.189246429 0.691400941 -10.909362741 -0.675941838 -0.707705566 -0.008620497 -0.205380501
-0.324233054 -5.889076659 -22.655388253 0.974888281 -0.003944587 0.126297760 -0.183374357
8.547542787 -8.678822275 -12.799711404 -0.381829827 0.226112170 -0.081323821 -0.892449274
