7.038125268 8.323012985 5.920887198 -0.380034169 -0.111272075 -0.610406803 -0.686000066
2.191085482 3.842556123 -1.420337357 -0.811219533 0.368320473 0.225322022 0.394325862
11.001024791 14.466737676 -0.145138546 0.235301205 0.027977319 0.969098772 0.068543288
2.227083846 10.608459277 -4.921825281 0.729728722 0.095978552 0.511616654 0.443319871
12.109881071 3.275295528 -5.925441753 0.195907463 -0.872411575 0.269335841 0.357738053
0.088358154 6.248292970 0.617845096 0.612400810 -0.715520042 -0.029298050 0.334870038
11.887121075 9.736677605 -1.568425777 -0.516417185 -0.578528775 0.625603109 0.085079356
8.822575783 10.371640754 -0.651097606 0.242443537 0.744322269 0.550014321 0.291015011
7.913078848 5.441322393 -7.996238664 -0.155515611 -0.547268078 0.721463647 -0.394718573
11.759519776 9.723568186 -9.060082824 0.460067198 -0.463928331 0.451356612 -0.607771244
