-0.984627851 26.628678045 4.394371875 0.629528915 -0.504246036 -0.443515033 -0.390798792
-2.951809625 19.218430376 -6.124612610 0.016244909 0.613551243 0.781033388 -0.115229429
2.495931121 21.778484978 8.173491270 -0.364846982 -0.322540955 -0.720371237 -0.493881861
7.325875924 20.962817004 2.459695034 -0.509689979 -0.352357338 0.757628498 0.205084108
2.244770263 21.965227817 6.513117309 0.873501067 -0.155806527 -0.307309518 -0.343920153
6.197641050 13.181370196 6.592266235 0.089739473 0.097827689 -0.968625644 -0.210097433
4.997101973 21.064420553 4.086482059 -0.185830415 -0.551093131 -0.806814460 0.103989640
-3.671922609 14.756841472 5.602907141 -0.037469698 -0.770961831 -0.628044836 0.098861320
6.908718892 19.123116099 -2.960935592 -0.128497171 -0.244111388 -0.679793986 0.679542673
-3.745763524 19.505938770 -0.007717120 0.525688920 0.743603381 0.197154518 -0.363091265
