5.626374605 15.556139646 1.839406776 -0.585725995 -0.779394675 0.051751880 0.216311679
2.029931912 24.295546580 8.721043730 0.353537659 0.015542513 -0.008078698 0.935256269
1.267893128 18.546884070 13.107428394 -0.519074742 -0.381307776 -0.592081708 -0.484360447
1.725878553 23.016061656 10.704400395 -0.451459456 0.481830830 0.062939110 0.748372955
-0.865661062 9.391040428 11.914919093 -0.617723605 0.312843428 -0.711201437 -0.121404504
-0.521454628 20.658054885 11.250379442 -0.125935281 -0.134519777 0.978711979 0.090374754
8.856173962 18.207037249 4.109824597 0.023558265 0.668250188 -0.692060724 0.271916621
6.401223347 13.908994866 4.329644207 -0.513730674 0.547042048 0.644996683 0.144239634
-6.028489767 14.622349913 5.004653463 -0.861483228 -0.141029254 -0.169506876 0.457410993
9.171937276 21.620545250 9.490778746 0.592943382 -0.240862255 -0.727325097 -0.247793710
