10.668507831 -5.002394230 13.197605635 -0.280631193 0.532031380 0.508421932 0.616194680
14.444355444 -12.790727772 7.877327372 -0.099514740 0.522401349 0.096570915 0.841348742
10.387586362 -4.947902814 14.806261450 0.271159259 -0.587983912 0.480828710 0.591228659
2.677023917 -2.094920950 7.306183439 0.410745523 0.038511919 0.076363023 0.907729936
4.177345735 -5.786543284 -1.486035562 0.147771963 0.708249598 0.198423678 -0.661191347
8.271791108 3.031886008 6.972706744 -0.334047353 -0.434018638 -0.773415510 0.319168664
0.741525823 -8.146929523 8.925576695 0.114390957 0.616862867 -0.700783815 0.339554057
8.070421121 0.281006155 3.588188114 -0.428882974 -0.467210368 0.743096751 0.213497270
7.019449538 -10.278624828 5.453790194 -0.539970983 -0.521365740 -0.342804738 -0.564884072
0.426675991 -11.001804818 11.909368337 0.486470262 0.634432250 0.594887817 0.083371995
